id,disasterNumber,damagedStateAbbreviation,damagedZipCode,ownRent,residenceType,grossIncome,specialNeeds,tsaEligible,repairAssistanceEligible,replacementAssistanceEligible,personalPropertyEligible,ppfvl,censusBlockId,censusYear,tract_geoid
f8b639da-e250-49bb-86f1-a0c7cf6a7fff,4337,FL,34741,Renter,Other,1440.0,False,False,False,False,False,,120970423003059,2010.0,12097042300
52f4a259-5c86-46b8-8110-3934ba495244,4611,LA,70780,Owner,Mobile Home,,False,False,False,False,False,300.0,220479532001036,2020.0,22047953200
29c00367-b68e-44e2-9590-1a4f59d050ee,4332,TX,77028,Renter,House/Duplex,,False,True,False,False,True,3485.49,482012302005008,2010.0,48201230200
70726713-c69e-4d63-a090-c57517951fe5,4332,TX,77429,Renter,Townhouse,,False,False,False,False,False,0.0,482015544012034,2010.0,48201554401
13abb263-e42d-4a08-b616-536742f2a157,4337,FL,33415,Renter,Apartment,24000.0,False,False,False,False,False,0.0,120990040102008,2010.0,12099004010
ff086d05-54d9-455a-967c-1810bafc42a6,4337,FL,33042,Owner,House/Duplex,25000.0,False,False,True,False,False,1927.8,120879715021059,2010.0,12087971502
5bcfe016-5eea-4c57-bf38-1bc5d5d95d3c,4337,FL,33579,Renter,House/Duplex,4053504.0,False,True,False,False,False,,120570139151028,2010.0,12057013915
cc45c47f-78dc-462c-9470-e9a9614c6742,4559,LA,71109,Owner,House/Duplex,24000.0,False,False,False,False,False,,220170236002016,2020.0,22017023600
a23532fe-403f-451d-90f8-3c95eddd47f8,4559,LA,71465,Owner,Travel Trailer,,False,False,False,False,False,43.21,220599701003107,2020.0,22059970100
2485c679-351b-4dd6-9e59-ba616236e7a9,4337,FL,32720,Owner,House/Duplex,95000.0,False,False,False,False,False,,121270902042001,2010.0,12127090204
c8e896bf-204c-425c-a02e-be3728f27130,4337,FL,33155,Owner,House/Duplex,46890.0,False,True,False,False,False,1927.8,120860077021041,2010.0,12086007702
a4e04ae8-b42e-41c0-ba23-c3d8e6a4c8da,4559,LA,71078,Renter,Other,,False,False,False,False,False,,220319501022012,2020.0,22031950102
05f27f6e-57d5-49d6-b7cb-bdbccb13a3b6,4559,LA,70607,Renter,Apartment,24000.0,False,False,False,False,False,0.0,220190012022001,2020.0,22019001202
9387af2b-5f8e-418b-865c-1480379de1dd,4586,TX,78416,Owner,House/Duplex,,False,False,False,False,False,,483550017033007,2020.0,48355001703
ee5c5243-479c-4198-bc59-822ed04b94d3,4586,TX,77051,Renter,House/Duplex,21600.0,True,False,False,False,False,,482013312001014,2020.0,48201331200
39a4c6dd-e99d-42d8-a494-216beedf4295,4337,FL,34108,Renter,House/Duplex,32000.0,False,True,False,False,False,0.0,120210101102001,2010.0,12021010110
8f292107-c3a5-4a86-9f54-ac2e0becc5a1,4399,FL,32351,Renter,House/Duplex,23088.0,False,False,False,False,False,0.0,120390207021040,2010.0,12039020702
062291d5-f72c-40db-be39-6dccaa4ad734,4332,TX,77053,Renter,House/Duplex,22125.0,False,False,False,False,False,0.0,482013304003000,2010.0,48201330400
81668e32-119f-4fd6-b299-e8e299a90a32,4337,FL,33873,Renter,Other,,False,False,False,False,False,,120499703002048,2010.0,12049970300
07ef0886-caa5-47b6-b280-e1b5714d8470,4611,LA,70002,Owner,House/Duplex,250000.0,False,False,False,False,False,,220510202062009,2020.0,22051020206
e2d2ed00-7de8-4352-a7f0-4bd44b5fa2a3,4611,LA,70117,Owner,House/Duplex,48000.0,False,True,True,False,False,0.0,220710009022001,2020.0,22071000902
60cce344-54bf-451c-9a3c-34ad7fe55a46,4611,LA,70461,Owner,House/Duplex,55000.0,False,False,False,False,False,,221030407101012,2020.0,22103040710
541c5db7-443e-42f5-af32-4b78ae308d6a,4611,LA,70395,Renter,Mobile Home,,False,False,False,False,False,0.0,221090001032013,2020.0,22109000103
ac05a971-ddf6-440a-957c-6ebfa01b8eda,4332,TX,77014,Renter,House/Duplex,15000.0,False,True,False,False,False,0.0,482015504011007,2010.0,48201550401
d03afed9-3c8c-4be2-9feb-7fee571594a7,4337,FL,33314,Renter,Condo,,False,False,False,False,False,,120110701012000,2010.0,12011070101
1022bed2-50b6-4338-b2cf-ab3c4f5000d9,4337,FL,33619,Renter,House/Duplex,,False,True,False,False,False,0.0,120570120021000,2010.0,12057012002
0106efa4-317b-4288-a70a-f3753925c41e,4337,FL,33064,Renter,House/Duplex,24000.0,False,False,False,False,False,0.0,120110107024012,2010.0,12011010702
2f3de419-8880-4fda-a95e-a91072dab7a4,4399,FL,32404,Owner,House/Duplex,140000.0,False,True,False,False,False,,120050005001293,2010.0,12005000500
363d585f-6831-4119-b45c-16ebbc390e66,4332,TX,77379,Renter,Apartment,30000.0,False,True,False,False,False,,482015540012006,2010.0,48201554001
6e2e0a75-60bb-4dce-9f55-5cc925cc0a83,4337,FL,33050,Owner,House/Duplex,57545.0,False,False,False,False,False,,120879711001025,2010.0,12087971100
5ff1e6e0-8d73-4360-91fa-fc946f673655,4337,FL,33713,Renter,House/Duplex,24000.0,False,False,False,False,False,,121030231001038,2010.0,12103023100
608d7e64-bfa6-4364-bdc0-8110972ca67b,4337,FL,33602,Owner,House/Duplex,6000.0,False,True,False,False,False,0.0,120570053011009,2010.0,12057005301
12b7fa1d-e871-40f7-b07d-078e99d9dfff,4399,FL,32401,Renter,Apartment,8556.0,False,False,False,False,False,0.0,120050024003003,2010.0,12005002400
a6bdfad9-5cf9-4491-a3f7-7916cc8dd470,4337,FL,34104,Renter,Apartment,23000.0,False,False,False,False,False,,120210105071005,2010.0,12021010507
542f36df-c556-418d-b8bf-bb4817f2c761,4337,FL,33142,Owner,House/Duplex,,False,True,False,False,False,0.0,120860024042022,2010.0,12086002404
769d505e-e459-4ec7-81ee-79317b74e07e,4337,FL,33444,Owner,House/Duplex,33000.0,False,True,False,False,False,,120990065023006,2010.0,12099006502
3e09cbab-2906-4178-b87a-2c300e28e09b,4337,FL,33411,Owner,Other,,False,True,False,False,False,,120990078372004,2010.0,12099007837
cc975a79-2353-4a51-87da-c98e30ec4f82,4559,LA,71446,Renter,Mobile Home,19626.0,False,False,False,False,False,0.0,221159504003050,2020.0,22115950400
6eb5bbbc-b0f9-4ef0-b7d6-599a142104bb,4611,LA,70805,Renter,House/Duplex,18936.0,False,False,False,False,False,,220330006021000,2020.0,22033000602
240dad0d-f23c-42ed-9705-d1439444cc68,4332,TX,77563,Owner,House/Duplex,,False,True,True,False,True,417.4,481677237002004,2010.0,48167723700
260ccd2a-96f1-4912-a742-f6933f58cd0c,4337,FL,33010,Renter,Other,,False,False,False,False,False,,120860008081031,2010.0,12086000808
c3e58115-4b16-4941-9d17-df1ac543d3ef,4337,FL,34470,Renter,Apartment,9600.0,False,False,False,False,False,,120830020021006,2010.0,12083002002
9f3d8c0c-6580-42c0-be3a-413683fe380c,4337,FL,32712,Renter,House/Duplex,15000.0,False,False,False,False,False,,120950178021048,2010.0,12095017802
b98fbe1b-1375-4476-b412-03271b7c3ed6,4399,FL,32308,Owner,House/Duplex,,False,False,False,False,False,,120730024031000,2010.0,12073002403
1aedefdc-2b15-4ab2-bfb2-0beb1038246b,4332,TX,77708,Owner,House/Duplex,30000.0,True,True,True,False,False,3662.49,482450001011007,2010.0,48245000101
b1c4a981-592b-41c3-af98-62fb054d6f05,4337,FL,33610,Renter,House/Duplex,,False,False,False,False,False,0.0,120570120012046,2010.0,12057012001
f8e7b508-58cd-4402-9c7a-5a368a631e29,4337,FL,33463,Renter,Apartment,9729.0,False,False,False,False,False,,120990058152018,2010.0,12099005815
c3fca489-0635-4e83-9543-31f950f30b58,4337,FL,33584,Owner,House/Duplex,94900.0,False,False,False,False,False,,120570121063015,2010.0,12057012106
18dcb621-11e2-4e9e-b01f-3532ac4e632c,4337,FL,32246,Renter,House/Duplex,10000.0,False,False,False,False,True,341.7,120310143382008,2010.0,12031014338
85f3d620-b611-433b-b5a1-6cf5a75def53,4337,FL,34983,Owner,House/Duplex,38000.0,False,True,False,False,False,,121113820081050,2010.0,12111382008
b4079f37-acaa-4eee-b44a-5eae46d7bfaa,4586,TX,77656,Owner,House/Duplex,8400.0,True,False,True,False,False,0.0,481990307001027,2020.0,48199030700
ebd0a7c8-f6b3-4a51-a7fe-7916a82dc63b,4611,LA,70461,Owner,House/Duplex,62400.0,False,False,False,False,False,,221030408072007,2020.0,22103040807
4e54d2da-2e71-499f-8861-f45ef51e0d62,4332,TX,77901,Owner,House/Duplex,78000.0,False,False,False,False,False,0.0,484690006022002,2010.0,48469000602
721a484a-cc54-4aff-b836-68597f8fba2d,4337,FL,33144,Owner,House/Duplex,92000.0,False,True,False,False,False,,120860058022018,2010.0,12086005802
7352ad99-a0d7-4ed5-8cf0-891ffa66e5fb,4337,FL,32808,Renter,House/Duplex,9050.0,False,False,False,False,False,0.0,120950120001016,2010.0,12095012000
e955f953-8099-4e98-97f2-8029f248bfb2,4337,FL,33852,Owner,House/Duplex,97000.0,False,False,False,False,False,,120559614003020,2010.0,12055961400
dba68c87-afc9-4b73-a3c0-ec1abebcbe9e,4559,LA,70510,Renter,House/Duplex,,False,False,False,False,False,,221139507004016,2020.0,22113950700
064c92b8-3a99-4e54-9b05-a32c89dc2fbc,4586,TX,78731,Renter,Apartment,,False,False,False,False,False,,484530323003001,2020.0,48453032300
c51f7f22-0fe4-4c57-ad98-5d297da839e2,4337,FL,33852,Owner,Mobile Home,23800.0,False,False,False,False,True,341.7,120559615003021,2010.0,12055961500
82fc2bf0-e556-4874-bf2e-46ab475ff6b8,4337,FL,32055,Owner,House/Duplex,30000.0,False,True,False,False,False,,120231102021025,2010.0,12023110202
03139c91-e829-4a0f-8a78-28845751cc99,4337,FL,33463,Owner,Mobile Home,22000.0,False,False,False,False,False,0.0,120990047053010,2010.0,12099004705
ee8f1b97-4ed5-4948-8332-a3c2d2dab211,4337,FL,33805,Renter,Mobile Home,,False,True,False,False,False,0.0,121050111003019,2010.0,12105011100
17d403f6-d5fe-487d-b287-27011abfa4cf,4586,TX,76522,Owner,House/Duplex,30000.0,False,False,False,False,False,,480990106043010,2020.0,48099010604
b8101755-b5be-48b7-a1c4-f20db93ec899,4586,TX,77076,Renter,Townhouse,2000.0,False,False,False,False,False,0.0,482015307022006,2020.0,48201530702
0464c2a0-766c-4f4c-acc5-f2f55761b57f,4611,LA,70068,Renter,House/Duplex,,False,False,False,False,False,0.0,220950709002038,2020.0,22095070900
c5e2a04e-234d-45f2-a011-8ccf94cf94ab,4332,TX,77054,Renter,Apartment,70080.0,False,True,False,False,False,,482013341002093,2010.0,48201334100
37053e8c-b6c0-4cd0-b96f-6c8750a00059,4337,FL,33042,Renter,House/Duplex,80000.0,False,True,False,False,True,1927.8,120879715023012,2010.0,12087971502
9c432bfe-7ce2-4ad8-b385-76b48225bd7c,4337,FL,34232,Renter,Apartment,21000.0,False,True,False,False,False,,121150016021006,2010.0,12115001602
f28c55ad-3fe0-41d0-8684-5bf5c30ff274,4337,FL,32940,Owner,House/Duplex,51000.0,False,False,False,False,False,,120090641281022,2010.0,12009064128
74947569-43f7-4dd4-b9f7-0be1fe65b45f,4611,LA,70083,Owner,House/Duplex,57800.0,False,False,False,False,False,,220750504001209,2020.0,22075050400
2a001df3-dfd1-4766-8ab6-9f747147afbf,4337,FL,32935,Renter,House/Duplex,42000.0,False,False,False,False,False,,120090645002016,2010.0,12009064500
e9d0a68c-7c9a-4d42-8674-7b568baa150d,4337,FL,33141,Unknown,Condo,25000.0,False,True,False,False,False,0.0,120860039172000,2010.0,12086003917
a7b4b06e-a2cf-4df3-b04a-b52f32f17b55,4399,FL,32443,Owner,Mobile Home,45000.0,False,False,False,False,False,0.0,120632108002027,2010.0,12063210800
7822cc52-e400-4a87-8d55-5475b83231f8,4559,LA,70601,Owner,House/Duplex,44510.0,False,False,False,False,False,0.0,220190014024028,2020.0,22019001402
2681f280-2e54-4b7e-b36e-3246c92d2feb,4586,TX,77047,Renter,House/Duplex,18000.0,False,False,False,False,False,0.0,482013308022018,2020.0,48201330802
f273b154-27da-4e90-a2f0-44bfabf76fd7,4611,LA,70065,Renter,Apartment,46655.0,False,True,False,False,False,300.0,220510205172010,2020.0,22051020517
c237b8b9-08d9-469d-9ed3-75832bc0627b,4332,TX,77539,Owner,House/Duplex,72636.0,False,True,False,False,False,0.0,481677206002101,2010.0,48167720600
cb0541e6-4eeb-46cd-98a6-b6e8067faabd,4332,TX,77532,Renter,Apartment,19000.0,False,False,False,False,True,420.28,482012528003002,2010.0,48201252800
1fe50d24-eb94-4f11-9d74-b9b5577382b2,4337,FL,33043,Owner,Travel Trailer,,False,False,False,False,False,,120879714011002,2010.0,12087971401
162ab24c-fd09-4779-aa90-0f6fd1acd7bb,4337,FL,34114,Owner,House/Duplex,170000.0,False,False,False,False,False,,120210111062026,2010.0,12021011106
9eb80ce8-5374-4f86-863e-74af6d73e1f6,4337,FL,32812,Owner,House/Duplex,35360.0,False,False,False,False,False,,120950136041033,2010.0,12095013604
2404cefa-c5f5-420c-b53e-9ccf464165c7,4337,FL,32809,Renter,Apartment,8796.0,False,True,False,False,False,,120950143013039,2010.0,12095014301
38ae16ad-09b6-47ed-a736-e77a7064ffca,4399,FL,32404,Renter,Mobile Home,38000.0,False,False,False,False,False,0.0,120050008034037,2010.0,12005000803
98de25e9-7b11-4af4-b1bb-f281181fb830,4332,TX,77521,Renter,Other,45000.0,False,True,False,False,True,2587.52,482012543003003,2010.0,48201254300
8cabfa88-b58f-4fee-b66f-5065295b8078,4332,TX,77531,Renter,Apartment,25000.0,False,True,False,False,False,0.0,480396638001002,2010.0,48039663800
089e37ad-1b4b-4838-8ea0-c634eb26a1c6,4337,FL,33165,Renter,House/Duplex,35000.0,False,False,False,False,False,0.0,120860089071020,2010.0,12086008907
49c69f35-9b74-428b-b21f-fadffb8bad65,4337,FL,33040,Renter,Other,35000.0,False,False,False,False,False,,120879719003003,2010.0,12087971900
f2df517e-ef9c-43d8-b54f-67bc74102abf,4337,FL,32210,Renter,House/Duplex,8000.0,False,False,False,False,False,,120310127042006,2010.0,12031012704
acbc0c03-c760-4cfa-b00d-ebc123625e07,4337,FL,33405,Renter,House/Duplex,37000.0,False,False,False,False,False,,120990033001016,2010.0,12099003300
3bfe40c4-d402-43f1-b101-40648b7cc45a,4559,LA,71302,Renter,Apartment,1500.0,False,False,False,False,False,,220790127001021,2020.0,22079012700
54d2594a-63cf-452a-b316-5252d2c16501,4559,LA,71303,Renter,Apartment,1500.0,False,False,False,False,False,,220790105023098,2020.0,22079010502
cd6d193e-da1f-4cc7-9ceb-b700e6910141,4332,TX,77705,Owner,House/Duplex,85000.0,False,False,False,False,False,,482450025002013,2010.0,48245002500
209803d8-63e0-437d-a21c-fb839991998c,4337,FL,33065,Renter,Apartment,2000.0,False,False,False,False,False,0.0,120110203241002,2010.0,12011020324
27cb906b-488a-4eb5-847a-0f79dd94d162,4337,FL,32226,Renter,Mobile Home,42000.0,False,False,False,False,False,,120310101022007,2010.0,12031010102
c4f1f7cf-50a6-4fef-9813-16404ca84770,4337,FL,34471,Renter,House/Duplex,,False,False,False,False,False,,120830022033019,2010.0,12083002203
ab2f7f60-9954-4d92-b4c5-889daaaf2a04,4559,LA,70663,Renter,House/Duplex,85000.0,False,False,False,False,False,3621.3,220190028004013,2020.0,22019002800
27abf6c8-c91d-4578-8923-24fb7933eb8e,4586,TX,77340,Renter,Apartment,13500.0,False,False,False,False,False,,484717907004002,2020.0,48471790700
e3749a67-ea9c-4a83-8a50-756b088cee33,4611,LA,70394,Owner,House/Duplex,55000.0,False,False,False,False,False,,220570219021002,2020.0,22057021902
1dec0669-9864-4bfb-890b-0eccb7c0e36d,4611,LA,70471,Renter,House/Duplex,26000.0,False,True,False,False,False,0.0,221030412101001,2020.0,22103041210
757e39bf-4db2-4be5-b709-6d351c218f37,4337,FL,34669,Owner,House/Duplex,10908.0,False,False,True,False,False,0.0,121010312072008,2010.0,12101031207
9dbe8b29-ef79-4c1c-ae6e-a7e28c300129,4332,TX,77407,Owner,House/Duplex,70000.0,False,True,True,False,True,4487.15,481576729001358,2010.0,48157672900
77c576f9-fb87-48a9-8063-55e4e441ca5f,4337,FL,32811,Owner,House/Duplex,50000.0,False,False,False,False,False,,120950146091001,2010.0,12095014609
ec190689-150e-40ce-9aac-8aae19bad3d2,4586,TX,78250,Owner,House/Duplex,,True,False,False,False,False,,480291817133002,2020.0,48029181713
b8861799-7aa3-4d60-ac14-3c7572263a6e,4332,TX,77590,Renter,Apartment,12240.0,False,True,False,False,True,1970.3,481677223004048,2010.0,48167722300
9a716a58-6cf6-45e0-a4ea-6a0a4d48f0dd,4332,TX,78377,Owner,House/Duplex,11160.0,False,True,True,False,True,165.5,483919502002058,2010.0,48391950200
8030c668-3f20-43ab-ba9c-095ab4701093,4337,FL,33534,Renter,Apartment,13000.0,False,False,False,False,False,0.0,120570138031015,2010.0,12057013803
3579a62a-a006-4ceb-8af7-3a9e74139da4,4337,FL,33584,Renter,House/Duplex,67000.0,False,True,False,False,False,,120570121062027,2010.0,12057012106
835e5615-5819-49e3-8ac3-122ea7a8da0e,4337,FL,33776,Owner,House/Duplex,2400.0,False,False,False,False,False,,121030251221002,2010.0,12103025122
5e345a54-7be4-4e1c-a237-c03893a482d4,4337,FL,33781,Renter,Apartment,15000.0,False,False,False,False,False,0.0,121030250141005,2010.0,12103025014
f1228f4d-e855-4577-8675-55d6986062f8,4332,TX,77033,Owner,House/Duplex,30640.0,False,True,True,False,False,0.0,482013324002007,2010.0,48201332400
f78d1c3e-063c-43b7-b20a-1539567e57d9,4332,TX,77373,Owner,House/Duplex,36000.0,False,True,True,False,True,8419.25,482012413001029,2010.0,48201241300
3effcb0c-8b07-4af3-82ae-f31d0c775a78,4337,FL,33936,Renter,House/Duplex,40000.0,False,False,False,False,False,0.0,120710403041017,2010.0,12071040304
8fef129b-fb94-499d-a14d-c947fcc8e332,4337,FL,33179,Renter,Other,45000.0,False,False,False,False,False,0.0,120860098031011,2010.0,12086009803
430841f2-5c13-4281-adc0-e56906ccbc3a,4559,LA,70607,Owner,House/Duplex,75000.0,False,False,False,False,False,,220190013012009,2020.0,22019001301
041b33bc-7750-4c95-9337-8198455685de,4611,LA,70005,Renter,House/Duplex,,False,False,False,False,False,0.0,220510286001020,2020.0,22051028600
5d3952cd-5c25-4aa2-a529-f4c738faf550,4332,TX,77642,Owner,House/Duplex,85000.0,False,True,True,False,False,6968.22,482450101001014,2010.0,48245010100
59ae9e1a-c54e-4d77-aecd-31981408dd87,4337,FL,34135,Renter,Apartment,50000.0,True,False,False,False,False,,120710506023000,2010.0,12071050602
ee5a1989-3ea6-4631-accf-2296ba2eab51,4337,FL,33142,Renter,House/Duplex,,False,False,False,False,False,,120860018013013,2010.0,12086001801
d18f9c20-652d-4fa6-9bc6-00c926b87881,4337,FL,33411,Renter,Apartment,33000.0,False,False,False,False,False,0.0,120990078332006,2010.0,12099007833
dfcf0291-c430-436d-ba6d-2142805d93e3,4559,LA,70578,Owner,Mobile Home,,False,False,False,False,False,,220019607006003,2020.0,22001960700
d3190877-362d-4165-b169-85bdf1fa23ad,4559,LA,70605,Renter,House/Duplex,100000.0,False,False,False,False,False,0.0,220190019061001,2020.0,22019001906
a6640f4e-15c9-45cb-b896-5ec034949f61,4559,LA,70663,Renter,Apartment,12000.0,False,False,False,False,True,1545.62,220190031022005,2020.0,22019003102
a3a0abb1-3edc-40e1-ad43-70d9704b2749,4332,TX,77094,Renter,Apartment,40000.0,False,True,False,False,False,0.0,482014545013000,2010.0,48201454501
5e558e91-7050-4eff-a20d-487b4803a725,4332,TX,77044,Owner,House/Duplex,,False,True,True,False,False,2235.26,482012323011017,2010.0,48201232301
f500d922-74c5-47ec-bde8-f90b772c86f6,4337,FL,33755,Renter,Assisted Living Facility,,False,False,False,False,False,,121030262001009,2010.0,12103026200
2993e84b-0729-4bec-b1c0-b930d602f623,4337,FL,34110,Owner,House/Duplex,120000.0,False,False,False,False,False,0.0,120210101022026,2010.0,12021010102
71f5cba5-b496-483a-8588-5e0949c550c1,4611,LA,70072,Renter,House/Duplex,,False,True,False,False,False,394.43,220510277011011,2020.0,22051027701
7f93cb09-a8ee-43f4-b2b7-edc6fade021d,4337,FL,33610,Renter,House/Duplex,19000.0,False,True,False,False,True,341.7,120570020002004,2010.0,12057002000
6f19a3f3-ab03-458f-bc9b-2b9332fee192,4337,FL,32789,Owner,House/Duplex,,False,True,False,False,False,,120950158022016,2010.0,12095015802
d4802836-612d-4c4a-8ce4-ec600e551dec,4337,FL,33161,Renter,Apartment,36000.0,False,True,False,False,False,0.0,120860002092027,2010.0,12086000209
9609d2c6-c18a-4b66-a55e-9827a2285ef7,4337,FL,33311,Renter,House/Duplex,1500.0,False,False,False,False,False,0.0,120110414001005,2010.0,12011041400
a9e4942c-826f-4792-bba0-45ad53ae9eb3,4337,FL,34266,Owner,Mobile Home,38000.0,False,False,False,False,False,0.0,120270104042001,2010.0,12027010404
2c2b7070-e5bc-4191-8b78-0360f7c6535d,4611,LA,70124,Owner,House/Duplex,,False,False,False,False,False,0.0,220710133012003,2020.0,22071013301
46114d63-db0b-4352-a830-e7f9cfc172e8,4332,TX,77586,Owner,House/Duplex,,False,False,False,False,False,0.0,482013415011041,2010.0,48201341501
4e2336d8-0992-4ba3-9b58-f1bd1ceadefc,4332,TX,77536,Owner,House/Duplex,73112.0,False,False,False,False,False,,482013429002014,2010.0,48201342900
e84e029e-0da8-4a18-94f7-f1884676733a,4332,TX,77077,Renter,Apartment,,False,True,False,False,False,,482014516022024,2010.0,48201451602
c7a1471d-0728-42e5-88f4-23887ca20ade,4337,FL,33971,Renter,House/Duplex,,False,True,False,False,False,,120710401262017,2010.0,12071040126
2244e66c-7cb4-4a93-b461-4d577874d4fb,4337,FL,32119,Renter,Apartment,12000.0,False,True,False,False,False,0.0,121270824012020,2010.0,12127082401
b7cc37d4-1feb-47c5-896a-159f367dd35c,4337,FL,33050,Renter,House/Duplex,145000.0,False,True,False,False,False,0.0,120879711001017,2010.0,12087971100
55e014e5-7344-4e84-abdb-a877754e25e9,4337,FL,33073,Renter,Apartment,28000.0,False,False,False,False,False,,120110106061000,2010.0,12011010606
2eb2099f-4127-4287-b78b-d1f1fbcb0fca,4332,TX,77450,Renter,House/Duplex,55680.0,False,True,False,False,False,0.0,482014548001008,2010.0,48201454800
ba183cf9-f643-44dd-8562-1e4d2db3ec08,4337,FL,33773,Renter,Apartment,22000.0,False,False,False,False,False,,121030250092063,2010.0,12103025009
57c1b191-c510-4ed3-8141-68b6e7b1b6a8,4337,FL,33403,Renter,Apartment,,False,False,False,False,False,0.0,120990011013013,2010.0,12099001101
dc1e8847-89a5-424a-89be-28c2f356f8d5,4337,FL,33444,Renter,House/Duplex,5000.0,False,False,False,False,False,0.0,120990068012014,2010.0,12099006801
47fd9192-a977-4f6b-979a-fcba23f30249,4337,FL,33012,Renter,Apartment,30864.0,False,True,False,False,False,,120860093114015,2010.0,12086009311
4386f102-45a3-4ed6-96d9-688dafce454e,4337,FL,33905,Renter,Apartment,,False,True,False,False,False,0.0,120710401233053,2010.0,12071040123
298f9bc6-2a22-4841-baa7-5111fbe03bb1,4586,TX,77080,Owner,House/Duplex,9600.0,False,False,True,False,False,0.0,482015221022011,2020.0,48201522102
38b1f68e-14aa-4e61-917c-cf33840ea3ff,4337,FL,34120,Owner,House/Duplex,25000.0,False,True,False,False,False,,120210104122004,2010.0,12021010412
54da7120-581d-4160-b50d-7bc050b81480,4611,LA,70769,Owner,House/Duplex,92000.0,False,False,False,False,False,,220050303013002,2020.0,22005030301
89785fcb-a00e-42b3-bc4c-931d2b8f59fa,4332,TX,77026,Renter,Apartment,18000.0,False,False,False,False,False,4436.16,482012117001014,2010.0,48201211700
a1ce018a-57d6-42cf-ba29-e821db11a45c,4337,FL,33428,Owner,House/Duplex,,False,False,False,False,False,,120990077333003,2010.0,12099007733
510d0cd2-ecf4-478c-99ce-f41a0098ebb6,4337,FL,33872,Owner,House/Duplex,72000.0,False,False,False,False,False,,120559605021018,2010.0,12055960502
d045b63c-b700-45c5-8298-cf55b4a62fed,4586,TX,77048,Owner,House/Duplex,2808.0,True,False,False,False,False,,482013308012015,2020.0,48201330801
105e2424-8457-42cd-8e1b-e892cc9e6fa6,4611,LA,70353,Owner,House/Duplex,0.0,False,False,True,False,False,1823.99,221090013021014,2020.0,22109001302
d3e17ee9-3693-428e-87e4-1dc92f89beee,4337,FL,33178,Owner,House/Duplex,75000.0,False,False,False,False,False,0.0,120860090345000,2010.0,12086009034
66b96d52-e32a-4637-b290-23b2c1163afb,4337,FL,33174,Renter,House/Duplex,15000.0,False,False,False,False,False,0.0,120860090221016,2010.0,12086009022
7830369d-1702-4386-a4e4-a8a764e2c023,4337,FL,33825,Renter,Apartment,16364.0,False,True,False,False,True,341.7,120559601033016,2010.0,12055960103
71059aa2-5480-44c9-b8b5-ff38e6fa2e27,4337,FL,34983,Owner,House/Duplex,33000.0,False,False,False,False,False,0.0,121113815023028,2010.0,12111381502
4ed2961f-7324-4e15-aa95-0d84a6a0028b,4337,FL,33024,Owner,House/Duplex,100000.0,False,False,False,False,False,,120111103122006,2010.0,12011110312
b925e968-6adc-4d79-8fe5-2608d3255bbb,4337,FL,33030,Owner,House/Duplex,190000.0,False,True,False,False,False,,120860111022042,2010.0,12086011102
ddb37c79-19b1-40c3-8efd-3a632dc97ab0,4559,LA,70663,Renter,Mobile Home,32000.0,False,False,False,False,True,2662.57,220190031013015,2020.0,22019003101
46876dba-4cb8-4367-9571-167d7f6e0f68,4332,TX,77713,Renter,House/Duplex,25200.0,False,False,False,False,False,4485.91,482450001012018,2010.0,48245000101
928fc04f-916b-4b95-948d-f9e631510cce,4332,TX,77029,Owner,House/Duplex,,True,False,False,False,False,0.0,482012335004010,2010.0,48201233500
d8c217b4-8979-49e8-982f-2acc933e04ae,4337,FL,32750,Owner,House/Duplex,112000.0,False,True,False,False,False,,121170215043016,2010.0,12117021504
2b35f844-c328-4d35-8a1e-fca55977acec,4337,FL,33162,Owner,House/Duplex,132000.0,True,False,False,False,False,0.0,120860003011007,2010.0,12086000301
4ab3b679-b859-43cb-a7e5-640ed9016704,4559,LA,71303,Renter,Apartment,27000.0,False,False,False,False,False,,220790105023098,2020.0,22079010502
a79cffd8-0acc-4c06-9109-0ad4a215d14b,4559,LA,70648,Owner,Mobile Home,85000.0,False,False,False,False,False,,,,
8f84d73d-d936-4c3b-a309-5b33d38e898d,4611,LA,70377,Renter,Travel Trailer,10000.0,False,True,False,False,True,3334.99,221090010024008,2020.0,22109001002
f4e49a9b-a57f-4fce-b790-bbfdbcce59b3,4337,FL,33322,Owner,House/Duplex,24000.0,False,True,False,False,False,0.0,120110602062008,2010.0,12011060206
741134ff-a428-4417-adfa-9b0866e8b561,4337,FL,32217,Owner,House/Duplex,140000.0,False,False,False,False,False,,120310166041019,2010.0,12031016604
4f2c7c18-354c-49dd-aba6-f406742c1583,4337,FL,33991,Owner,House/Duplex,8120.0,False,False,False,False,False,,120710104042056,2010.0,12071010404
53b74cb2-7021-4a51-8a4d-c80abccea297,4611,LA,70820,Renter,House/Duplex,8568.0,False,False,False,False,True,827.43,220330040302004,2020.0,22033004030
38779eb7-3ad8-44e6-b374-a7bd8cf6ebb1,4337,FL,34112,Owner,House/Duplex,35000.0,False,True,False,False,False,,120210106052003,2010.0,12021010605
7e066bd9-c171-46c2-8a75-ec834e374dfb,4332,TX,78374,Owner,House/Duplex,120000.0,False,False,False,False,False,,484090106014010,2010.0,48409010601
6d7d7554-c202-4481-9294-1289009bcfae,4332,TX,78401,Renter,House/Duplex,,False,False,False,False,False,834.79,483550011002021,2010.0,48355001100
